ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause
,shop.example,https://shop.example/,11,0.0,28.725,33.136,178.392,86.983,327.235,761976,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,6,0.0,0.0,0.0,24.183,7.98,32.164,112165,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,0,0.0,0.0,0.0,61.641,97.346,158.987,1000117,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,17,0.0,0.0,0.0,3270.807,0.125,3270.932,2299,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,16,21.555,48.987,2447.285,0.0,0.0,2517.826,0,,cold,0,0,TLS,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,18,19.699,37.683,89.446,352.931,54.98,554.739,456592,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,20,0.0,12.176,97.877,71.699,12.373,194.125,42080,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,11,39.625,106.347,285.404,606.641,74.036,1112.052,420675,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,19,0.0,146.112,4024.809,73.825,30.805,4275.552,133104,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,16,8.658,65.982,55.649,75.964,6.523,212.776,32718,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,7,0.0,0.0,0.0,500.901,126.651,627.552,994467,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,3,19.04,66.573,159.154,1500.15,147.387,1892.304,1472746,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,9,0.0,19.968,99.722,83.08,48.268,251.039,108775,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,6,25.711,0.0,0.0,200.901,102.432,329.044,902823,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,18,0.0,0.0,0.0,228.023,122.634,350.657,1074329,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,8,0.0,97.021,288.272,594.485,46.098,1025.876,225987,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,6,29.901,20.476,46.377,59.474,2.041,158.268,31309,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,23,12.718,11.579,99.827,821.511,2.262,947.896,26630,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,0,0.0,9.341,26.863,62.01,8.323,106.537,82207,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,22,21.323,0.0,0.0,362.887,35.884,420.094,189586,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,5,0.0,0.0,0.0,110.692,65.985,176.677,805261,200.0,warm,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,23,0.0,674.472,108.469,407.14,587.271,1777.352,1008447,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,8,13.103,61.172,102.266,87.247,2.696,266.484,24617,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,9,38.944,68.603,134.513,394.61,123.038,759.706,732629,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,6,0.0,34.118,2630.097,0.0,0.0,2664.215,0,,warm,0,0,TLS,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,11,39.65,81.217,100.44,2146.385,22.802,2390.494,263781,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,23,0.0,280.89,323.374,679.166,138.09,1421.521,480268,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,17,35.874,28.301,153.362,143.932,28.65,390.119,213508,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,15,6.506,6.712,32.966,601.12,3.048,650.353,31952,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,11,0.0,30.399,1009.194,342.533,107.894,1490.02,882956,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,21,12.5,7.186,91.352,109.702,27.189,247.93,199697,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,20,34.041,81.573,176.037,4377.86,36.415,4705.927,253002,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,1,19.576,25.511,83.16,743.508,243.358,1115.114,1144525,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,18,0.0,0.0,0.0,158.365,169.703,328.068,1014400,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,16,0.0,96.799,249.171,72.359,44.0,462.33,509830,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,4,0.0,46.68,37.225,42.023,4.805,130.733,35709,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,7,20.719,0.0,0.0,32.101,23.525,76.346,213379,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,8,28.125,117.673,381.886,114.813,52.528,695.025,242046,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,1,0.0,79.618,126.673,709.276,0.122,915.689,1286,500.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,14,0.0,0.0,0.0,53.083,14.833,67.916,117929,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,23,0.0,29.097,63.795,204.114,9.129,306.135,68355,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,11,0.0,10.684,56.265,35.552,18.29,120.79,112495,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,0.0,77.89,265.368,314.716,36.293,694.267,315164,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,12,22.325,37.898,107.755,80.202,218.338,466.518,1656291,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,4,0.0,0.0,0.0,56.181,2.055,58.236,20016,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,16,251.289,42.464,67.941,91.516,132.64,585.851,1609355,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,14,0.0,63.43,1354.264,53.281,22.775,1493.749,245137,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,0,0.0,42.119,154.718,160.753,252.572,610.162,3204347,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,21,191.358,93.865,523.142,88.894,14.209,911.468,205746,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,13,17.557,13.774,48.965,146.465,0.721,227.483,12589,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,11,11.763,15.767,46.632,2166.804,2.158,2243.124,21136,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,12,42.997,0.0,0.0,48.983,64.974,156.954,224545,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,13,27.664,102.576,233.728,424.853,4.786,793.606,47509,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,21,0.0,256.413,167.612,284.719,354.664,1063.408,792130,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,7,9.357,13.09,51.701,43.146,38.968,156.264,258888,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,16,0.0,60.681,75.106,332.798,78.247,546.833,776688,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,22,16.715,49.497,100.997,178.753,122.914,468.876,281203,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,7,0.0,67.148,1677.08,107.896,9.96,1862.084,88081,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,5,5863.413,0.0,0.0,0.0,0.0,5863.413,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,16,12.674,33.756,48.354,173.399,3.328,271.512,29106,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,14,0.0,50.368,89.861,1265.56,0.375,1406.163,1903,500.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,1,0.0,195.344,172.508,576.532,60.086,1004.47,346407,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,0,15.38,27.542,227.292,229.439,85.504,585.158,929890,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,8,34.296,217.412,684.401,163.429,61.782,1161.319,314287,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,0.0,0.0,0.0,1354.77,44.375,1399.146,423962,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,9,28.328,86.977,147.164,218.532,154.247,635.248,947399,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,12,12.281,79.103,70.849,255.241,66.333,483.807,667029,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,0,144.828,49.671,70.088,69.61,199.595,533.792,1105658,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,17,0.0,41.275,65.948,290.783,45.721,443.727,610536,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,14,0.0,137.552,35.393,38.898,2.628,214.472,18095,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,1,0.0,166.67,102.003,119.747,6.22,394.639,24866,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,5,19.725,56.807,180.007,482.124,43.912,782.576,280530,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,16,22.003,19.423,30.812,88.735,1.099,162.073,12010,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,16,0.0,76.597,1225.225,73.37,228.185,1603.377,2402919,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,23,0.0,79.934,308.821,453.869,29.307,871.931,290907,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,5,0.0,18.185,90.255,293.166,4.502,406.108,74473,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,20,152.482,28.745,47.771,177.674,3.599,410.272,26947,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,8,13.959,53.68,615.715,481.115,110.424,1274.892,464658,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,14,0.0,28.388,50.22,142.071,72.501,293.179,747254,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,8,20.208,66.04,70.513,274.556,40.294,471.612,248115,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,17,13.873,9.0,20.066,554.044,19.53,616.513,199364,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,6,26.307,47.198,137.99,130.178,305.412,647.085,2889343,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,11,419.795,111.274,161.065,111.03,12.771,815.935,107641,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,2,32.754,56.929,162.5,312.153,15.62,579.958,265037,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,7,11.867,20.485,40.952,88.984,28.709,190.998,115837,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,8,0.0,26.957,156.382,1805.881,104.95,2094.17,810657,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,22,11.105,0.0,0.0,73.54,45.413,130.059,237974,200.0,cold,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,3,27.417,0.0,0.0,90.587,1.402,119.406,12769,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,20.72,32.137,50.694,310.875,45.521,459.948,605102,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,200.704,20.334,55.815,55.6,1.274,333.727,16269,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,15,391.807,155.886,182.709,72.112,16.078,818.591,137899,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,1,31.504,0.0,0.0,325.266,15.062,371.833,168350,200.0,cold,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,5,16.38,64.014,72.973,76.747,114.324,344.438,1355394,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,21,25.943,34.974,55.081,2040.319,8.797,2165.114,33268,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,22,0.0,26.526,56.629,210.817,5.995,299.967,40022,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,20,193.018,115.843,254.087,426.17,80.202,1069.32,426490,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,0,285.028,66.708,90.685,65.286,118.315,626.021,1172551,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,22,0.0,41.236,176.13,483.454,199.858,900.677,843378,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,9,0.0,25.96,100.414,258.827,7.21,392.41,41455,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,13,0.0,9.221,27.449,30.047,6.273,72.99,95258,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,5,4271.21,0.0,0.0,0.0,0.0,4271.21,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,9,5.357,12.454,57.39,62.409,11.641,149.252,39518,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,19,23.51,278.979,184.284,52.881,12.238,551.893,92019,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,6,0.0,0.0,0.0,98.324,6.95,105.274,133438,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,12,28.234,59.682,78.29,112.943,261.959,541.107,1750591,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,23,13.293,159.685,494.904,104.793,61.804,834.48,292731,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,1,186.905,6.239,29.792,41.057,16.113,280.107,155922,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,11,0.0,65.699,281.418,208.927,76.428,632.473,660722,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,8,264.907,79.091,172.662,149.999,172.077,838.735,910442,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,10,0.0,75.828,83.272,231.089,248.05,638.24,2850523,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,22,0.0,6788.244,0.0,0.0,0.0,6788.244,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,21,149.22,63.13,246.246,173.311,229.84,861.747,1491194,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,9,163.118,96.658,190.025,455.601,26.388,931.79,264520,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,21,17.41,135.543,67.384,139.06,240.358,599.754,2285321,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,4809.494,0.0,0.0,0.0,0.0,4809.494,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,22,0.0,28.804,98.546,290.842,86.771,504.963,664524,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,2,14.571,197.933,35.163,40.022,16.36,304.049,104686,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,12,0.0,8.95,273.572,43.778,5.63,331.93,48619,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,1,51.072,7.73,17.777,29.71,7.09,113.38,57602,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,7,0.0,0.0,0.0,30.055,14.431,44.485,107062,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,10,0.0,0.0,0.0,60.703,179.364,240.067,4659846,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,20,0.0,101.1,28.136,84.177,30.571,243.985,106175,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,16,11.189,43.309,1244.337,238.438,76.664,1613.937,624674,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,17,0.0,21.686,59.638,132.874,3.023,217.221,43437,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,22,0.0,38.382,201.292,181.91,3.424,425.007,17270,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,2,44.07,50.508,104.154,246.139,46.173,491.044,375262,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,13,14.256,12.856,127.576,144.797,4.647,304.132,20304,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,0.0,54.332,2388.876,0.0,0.0,2443.208,0,,warm,0,0,TLS,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,16,34.733,0.0,0.0,106.643,10.217,151.594,93021,200.0,cold,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,8,0.0,0.0,0.0,148.112,658.055,806.167,3705002,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,7,50.305,40.67,88.387,482.62,58.011,719.992,498019,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,0.0,172.93,52.439,71.002,3.108,299.478,18063,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,14,37.787,66.54,334.32,78.544,4.572,521.763,84583,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,10,0.0,34.255,100.396,85.835,230.369,450.854,2466680,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,17,0.0,367.529,88.925,78.742,358.42,893.616,1846829,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,15,0.0,43.119,60.836,1279.947,4.471,1388.373,35682,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,12,13.56,0.0,0.0,147.822,3.506,164.888,17704,200.0,cold,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,19,0.0,129.585,197.286,515.392,231.173,1073.436,1455365,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,23,0.0,0.0,0.0,3460.138,199.375,3659.513,1049604,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,12,0.0,76.374,200.49,42.011,6.054,324.93,49229,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,20,67.273,227.722,202.864,459.701,52.474,1010.033,264265,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,14,173.204,16.189,53.817,79.898,3.735,326.843,33201,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,17,13.281,29.725,217.265,177.118,55.349,492.737,611850,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,4,27.483,0.0,0.0,89.483,4.736,121.701,106242,200.0,cold,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,1,150.803,9.889,61.245,68.975,7.104,298.016,60668,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,3,23.478,4628.111,0.0,0.0,0.0,4651.589,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,15,10.711,55.242,96.435,1844.018,77.541,2083.946,534664,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,10,143.98,8.474,18.829,24.271,3.322,198.875,68482,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,14,0.0,90.045,245.039,400.776,97.148,833.008,715899,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,10,28.591,0.0,0.0,343.958,13.263,385.812,162474,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,17,13.752,16.295,151.64,129.481,19.576,330.745,272215,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,5,4139.337,0.0,0.0,0.0,0.0,4139.337,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,9,0.0,14.797,49.971,75.794,42.107,182.668,180927,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,12,0.0,70.581,378.768,81.035,10.309,540.693,99163,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,21,11.104,608.861,200.053,155.181,284.71,1259.91,931641,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,8,0.0,7434.434,0.0,0.0,0.0,7434.434,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,10,0.0,26.406,127.236,51.398,230.8,435.84,1429200,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,23,0.0,172.424,99.538,235.435,15.487,522.884,39549,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,20,32.445,66.574,138.207,78.07,543.098,858.393,3373400,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,14,0.0,55.684,73.474,407.794,55.077,592.03,623107,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,22,0.0,0.0,0.0,737.061,17.51,754.571,88119,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,11,0.0,36.936,57.116,93.069,93.115,280.236,1701855,200.0,warm,0,1,,,synthetic,NORMAL
