ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause,dns_share,tcp_share,tls_share,server_share,transfer_share,log_total,log_size,is_peak_hour,cache_warm,handshake_ms,tls_over_tcp,label,label_source
,media.example,https://media.example/,6,0.0,144.716,126.491,194.539,284.521,750.267,1510157,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.19288599925093333,0.1685946469723445,0.2592930250164274,0.37922632876029466,6.621761114545134,14.227724839078757,0,1,271.207,0.8680652776634,NORMAL,ground_truth
,legacy.example,https://legacy.example/,3,0.0,47.922,103.2,200.253,31.942,383.317,255979,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.12501923995022396,0.26922886279502345,0.5224213901287967,0.0833305071259558,5.951467732866147,12.452854595409782,0,1,151.122,2.109480397367238,NORMAL,ground_truth
,api.example,https://api.example/,4,6276.82,0.0,0.0,0.0,0.0,6276.82,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.744778065439412,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,shop.example,https://shop.example/,11,0.0,5596.018,0.0,0.0,0.0,5596.018,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM,0.0,1.0,0.0,0.0,0.0,8.629989234894765,0.0,0,1,5596.018,0.0,CONNECT_PROBLEM,ground_truth
,media.example,https://media.example/,23,0.0,42.419,112.241,3190.838,122.652,3468.149,807585,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.012231020062863505,0.032363373084605074,0.9200406326256456,0.035365262565132005,8.15166459790667,13.601804829956048,1,1,154.66,2.585066445565306,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,18,0.0,570.019,77.975,153.469,4.486,805.949,21285,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.7072643554368825,0.09674929803250577,0.190420237508825,0.005566109021786739,6.69326046924691,9.96580485860099,0,1,647.994,0.13655412516921503,CONNECT_PROBLEM,ground_truth
,media.example,https://media.example/,1,16.094,37.507,771.284,94.721,134.586,1054.192,1411749,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.01526666869033345,0.035578907827037196,0.7316352239440254,0.08985175376022585,0.12766744577837813,6.961478019873228,14.160340627535083,0,0,808.7909999999999,20.029708884098994,TLS_PROBLEM,ground_truth
,media.example,https://media.example/,0,0.0,0.0,0.0,947.906,0.22,948.127,2111,502.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.9997669088634751,0.0002320364254999594,6.855542614735182,7.655390644826152,0,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,media.example,https://media.example/,17,38.1,25.607,314.674,82.622,90.104,551.107,1333857,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.0691335802303364,0.04646466112751244,0.5709853077533038,0.14992006996826387,0.1634963809205835,6.313741868072148,14.103586053015235,0,0,340.28099999999995,11.82673732476416,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,8,0.0,63.53,184.259,293.382,59.321,600.492,412320,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.1057965801376205,0.3068467190237339,0.4885693731140465,0.09878732772459917,6.399413235243161,12.929557451183989,1,1,247.789,2.8554005888733918,NORMAL,ground_truth
,media.example,https://media.example/,16,3905.987,0.0,0.0,0.0,0.0,3905.987,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.270521767688388,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,1,0.0,0.0,0.0,50.803,10.633,61.436,96336,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.826925581092519,0.17307441890748093,4.134142032096166,11.475607739985847,0,1,0.0,0.0,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,15,15.302,1210.628,348.481,63.119,20.998,1658.528,102667,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.009226253641783557,0.7299412491076424,0.21011463176985856,0.03805724111983638,0.012660624360879046,7.414288503569663,11.539255760216259,0,0,1559.109,0.2876138550776311,CONNECT_PROBLEM,ground_truth
,shop.example,https://shop.example/,14,14.621,0.0,0.0,836.574,72.071,923.267,713653,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM,0.01583615573826423,0.0,0.0,0.9061019185132794,0.07806084263815342,6.829000990939445,13.478153530030646,0,0,0.0,0.0,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,21,0.0,0.0,0.0,573.008,43.023,616.032,289123,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9301594722352086,0.06983890447249494,6.424920886417879,12.574610940816129,1,1,0.0,0.0,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,6,6.485,3.953,30.026,28.268,4.496,73.228,33179,200.0,cold,0,1,,,synthetic,NORMAL,0.08855902113945487,0.0539820833560933,0.4100344130660403,0.3860272027093462,0.0613972797290654,4.307141437482092,10.409702563744435,0,0,33.979,6.06218453462548,NORMAL,ground_truth
,legacy.example,https://legacy.example/,11,0.0,52.476,148.882,298.407,60.339,560.104,402195,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.09368974333338094,0.2658113493208404,0.5327706997271935,0.1077282076185851,6.3299062715855525,12.904694810970389,0,1,201.358,2.784090059091929,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,16,0.0,973.177,210.025,57.331,25.953,1266.486,92804,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.7684072307155388,0.16583286352948234,0.045267772403327,0.020492133351651735,7.1447906900394464,11.438255796633198,0,1,1183.202,0.21559223837146638,CONNECT_PROBLEM,ground_truth
,media.example,https://media.example/,23,0.0,82.922,1916.522,114.352,457.906,2571.702,3554687,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.0322440158307611,0.7452348678035012,0.044465494058020714,0.17805562230771682,7.852711987463155,15.083777853654938,1,1,1999.444,22.8369438287934,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,10,12.637,24.513,79.064,95.983,4.497,216.695,39777,200.0,cold,0,1,,,synthetic,NORMAL,0.058316989316781656,0.11312213018297608,0.36486305636955163,0.4429405385449595,0.020752670804587092,5.383095000590436,10.591069274623191,0,0,103.577,3.0989691529808328,NORMAL,ground_truth
,media.example,https://media.example/,0,34.175,20.98,66.949,740.255,272.461,1134.821,2962541,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM,0.030114881554007197,0.01848749714712717,0.058995207173642365,0.6523099237677132,0.24009160916126865,7.035111016443038,14.901558241540219,0,0,87.929,3.0459053685168334,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,13,0.0,5.355,368.653,28.45,22.881,425.338,229201,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.012589987257193104,0.866729518641645,0.06688798085287465,0.05379486431967047,6.055232458902428,12.34235898978814,0,1,374.00800000000004,58.00991345397325,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,22,10.6,42.234,340.568,74.573,2.193,470.167,20186,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.02254518075492325,0.08982765698145553,0.724355388617236,0.15860960041857466,0.004664300131655349,6.155212595929028,9.912794111856428,1,0,382.80199999999996,7.8773187768885595,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,12,0.0,0.0,0.0,55.65,6.069,61.718,97929,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9016818432223985,0.09833435950614083,4.138648487778625,11.49200821671484,0,1,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,21,0.0,85.139,193.519,255.816,109.354,643.828,790623,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.13223873456886,0.30057561957541457,0.3973359344421181,0.16984971141360736,6.468983614567228,13.580577786075088,1,1,278.658,2.246589814137615,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,0,13.175,14.975,34.553,72.469,15.341,150.513,80502,200.0,cold,0,1,,,synthetic,NORMAL,0.08753396716562689,0.0994930670440427,0.2295682100549454,0.4814800050493977,0.10192475068598725,5.020671429848936,11.296049729793,0,0,49.528,2.162942097026604,NORMAL,ground_truth
,media.example,https://media.example/,17,3259.069,0.0,0.0,0.0,0.0,3259.069,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.089503639780936,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,12,0.0,0.0,0.0,46.06,7.956,54.016,89429,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.8527103080568721,0.14728969194312796,4.007624052017535,11.401211475340228,0,1,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,19,51.462,61.037,149.807,327.463,26.789,616.557,263098,200.0,cold,0,1,,,synthetic,NORMAL,0.08346673543565315,0.09899652424674442,0.24297348014863182,0.5311155335192043,0.04344934855982496,6.425771371934347,12.480285666184978,1,0,210.844,2.4148008446572207,NORMAL,ground_truth
,media.example,https://media.example/,0,14.55,31.01,94.107,632.051,201.858,973.576,937238,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM,0.014944904147185223,0.03185164794530679,0.09666117488516561,0.6492056090125475,0.2073366640097948,6.882002504618814,13.75069359806623,0,0,125.117,2.9399250234301775,HTTP_PROBLEM,ground_truth
,media.example,https://media.example/,4,0.0,58.6,268.877,809.885,173.04,1310.401,2574391,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.044719135592845245,0.20518680922862542,0.6180436370240865,0.13205118127962356,7.178851310373075,14.761123947695229,0,1,327.47700000000003,4.511359060402684,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,1,0.0,549.13,196.509,554.632,43.492,1343.763,305499,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.4086509302607677,0.14623784104786336,0.41274540227703843,0.0323658264143305,7.203973068331016,12.629705057593787,0,1,745.639,0.3572046607165579,CONNECT_PROBLEM,ground_truth
,api.example,https://api.example/,14,0.0,20.476,932.81,98.782,4.668,1056.736,42907,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.0193766465796566,0.8827275686642642,0.09347840898767525,0.004417375768403839,6.963886053870893,10.66681356771732,0,1,953.286,43.434997206183645,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,18,0.0,137.57,378.177,66.888,14.52,597.155,187839,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.23037569810183287,0.6332978874831493,0.11201111939111287,0.024315295023905018,6.393849917689224,12.143345815621869,0,1,515.7470000000001,2.7291405066031613,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,15,0.0,43.319,150.23,46.179,25.458,265.185,222851,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.16335388502366274,0.5665101721439749,0.17413880875615137,0.09600090502856495,5.584191555763301,12.314263152981054,0,1,193.54899999999998,3.3897425483426966,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,3,0.0,4.015,33.698,60.619,29.198,127.53,170926,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.03148278836352231,0.26423586607072846,0.47533129459734963,0.2289500509683996,4.85616234012204,12.048991843752006,0,1,37.713,6.719441674975076,NORMAL,ground_truth
,media.example,https://media.example/,2,224.852,26.293,121.978,148.924,1317.014,1839.06,4603790,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.12226463519406654,0.014296977803878069,0.0663262753798136,0.08097832588387546,0.7161343294944156,7.517553458767032,15.342390652485085,0,0,148.271,4.46920455794526,DNS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,9,0.0,0.0,0.0,5619.282,50.386,5669.668,229950,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.9911130598828716,0.008886940117128553,8.643062202833532,12.345621521730086,1,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,21,0.0,12.006,58.043,46.81,10.552,127.412,66522,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.09422974288136125,0.45555363702006085,0.3673908266097385,0.08281794493454304,4.855243844832865,11.105303031508205,1,1,70.049,4.462786406274027,NORMAL,ground_truth
,legacy.example,https://legacy.example/,15,0.0,0.0,0.0,543.494,19.495,562.989,273680,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9653723252141694,0.03462767478583063,6.335034747761763,12.51971847354718,0,1,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,11,31.539,36.722,237.11,398.736,25.843,729.949,216447,200.0,cold,0,1,,,synthetic,NORMAL,0.04320712816922827,0.05030762423128192,0.32483091284459603,0.5462518614314151,0.03540384328220191,6.594343689874057,12.285105612818198,0,0,273.832,6.2857218599225915,NORMAL,ground_truth
,shop.example,https://shop.example/,5,17.775,48.108,4005.815,0.0,0.0,4071.698,0,,cold,0,0,TLS,,synthetic,TLS_PROBLEM,0.00436550058476832,0.011815218122758613,0.9838192812924731,0.0,0.0,8.312060958078876,0.0,0,0,4053.9230000000002,81.5715362059135,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,7,0.0,229.135,76.793,59.547,16.921,382.396,70551,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.5992086737308967,0.2008206152784025,0.15572077113777338,0.04424993985292733,5.949068397588941,11.164105305568016,0,1,305.928,0.3336867490820606,CONNECT_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,18,24.116,128.658,350.584,98.68,24.839,626.878,157243,200.0,cold,0,1,,,synthetic,NORMAL,0.03847000532799045,0.2052361065470474,0.5592539537198625,0.15741499940977352,0.0396233397886032,6.442345880079897,11.965554018031874,0,0,479.24199999999996,2.703913372101992,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,0,11.914,0.0,0.0,356.3,7.228,375.442,110903,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM,0.031733263726487715,0.0,0.0,0.9490147612680521,0.01925197500546023,5.9307639849081495,11.616420241218211,0,0,0.0,0.0,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,5,0.0,615.247,55.901,127.767,5.919,804.834,21332,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.7644396235745508,0.06945655874379066,0.15874950610933436,0.007354311572324231,6.691877765959928,9.968010448551627,0,1,671.1479999999999,0.09071200346614265,CONNECT_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,10,11.962,8.804,204.562,68.721,20.989,315.039,190959,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.03796990213910024,0.027945746399652107,0.6493227822587045,0.21813489758410864,0.06662349740825739,5.755865623693091,12.159819261012712,0,0,213.366,20.86515707874337,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,17,0.0,0.0,0.0,3675.05,47.393,3722.443,403417,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.9872683073991999,0.012731692600800065,8.222404056855739,12.90772852423062,0,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,7,0.0,255.063,154.633,281.886,64.638,756.22,329182,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.3372867684007299,0.20448150009256566,0.372756605220703,0.08547512628600143,6.6296538320872465,12.704369106111425,0,1,409.696,0.6038865435459243,CONNECT_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,10,38.808,71.976,1321.169,352.633,33.662,1818.248,258951,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.021343623092119447,0.03958535909292902,0.7266165011593578,0.19394109054430417,0.018513426111289547,7.5061785078724625,12.464397995320956,0,0,1393.145,18.10415753124315,TLS_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,16,10.348,9.492,58.531,56.896,3.125,138.392,38997,200.0,cold,0,1,,,synthetic,NORMAL,0.07477310827215447,0.06858777964044165,0.42293629689577433,0.41112203017515464,0.022580785016474942,4.9372901078704405,10.571265641745532,0,0,68.023,5.578631338162409,NORMAL,ground_truth
,api.example,https://api.example/,7,6419.795,0.0,0.0,0.0,0.0,6419.795,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.767297220793186,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,shop.example,https://shop.example/,12,0.0,34.283,99.702,205.545,29.843,369.373,253413,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.09281403892542228,0.269922273690822,0.5564700181117732,0.08079366927198252,5.914510605946648,12.442779793961812,0,1,133.985,2.8257801207380324,NORMAL,ground_truth
,shop.example,https://shop.example/,2,0.0,41.328,162.523,173.364,65.378,442.592,548041,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.09337719615356808,0.36720726990094715,0.3917016123201504,0.1477161810425855,6.094905221048489,13.214107205329045,0,1,203.851,3.8396097146097143,NORMAL,ground_truth
,legacy.example,https://legacy.example/,21,0.0,6546.163,0.0,0.0,0.0,6546.163,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM,0.0,1.0,0.0,0.0,0.0,8.786787105030513,0.0,1,1,6546.163,0.0,CONNECT_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,2,0.0,18.562,38.327,48.693,7.636,113.218,60520,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.16394919535762864,0.33852390962567785,0.43008178911480505,0.06744510590188839,4.738108903015124,11.010745691229099,0,1,56.888999999999996,1.9592577446068906,NORMAL,ground_truth
,media.example,https://media.example/,23,0.0,284.364,355.487,83.068,1490.847,2213.766,5199931,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.12845260068137282,0.16058020585734897,0.03752338774739516,0.673443805713883,7.702902033557727,15.464156106543076,1,1,639.851,1.2457317671465218,CONNECT_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,4,0.0,116.486,288.852,65.456,29.902,500.697,210217,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.23264768912136483,0.5768998016764629,0.13072976271078118,0.05972074927550994,6.217996351803204,12.255900366489447,0,1,405.33799999999997,2.458607834124917,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,1,131.507,73.605,83.36,44.203,11.249,343.923,122927,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.3823733800879848,0.2140159279838801,0.24237983502121113,0.12852586189350523,0.032707902640998134,5.843321203715324,11.719354097107416,0,0,156.965,1.117351383955499,DNS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,13,33.181,127.868,177.011,302.252,15.289,655.601,187508,200.0,cold,0,1,,,synthetic,NORMAL,0.050611576248358374,0.1950393608307492,0.26999806284615185,0.46103041331541594,0.02332058675932465,6.487076528063591,12.141582123240639,0,0,304.879,1.3735838222056678,NORMAL,ground_truth
,legacy.example,https://legacy.example/,21,4427.225,0.0,0.0,0.0,0.0,4427.225,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.39575410554572,0.0,1,0,0.0,0.0,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,21,270.73,103.736,113.75,180.245,411.702,1080.161,1892106,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.25063856221433656,0.09603753514522372,0.10530837532553017,0.16686864273011154,0.3811487361606279,6.985790742719531,14.453201580906054,1,0,217.486,1.0860640085548425,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,2,0.0,45.823,141.307,95.266,99.505,381.902,1690248,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.11998627920251793,0.3700085362213342,0.24945142994799716,0.26055113615534875,5.947779081765507,14.340386413324293,0,1,187.13,3.0178971872797553,NORMAL,ground_truth
,legacy.example,https://legacy.example/,23,0.0,176.741,1324.29,696.86,77.9,2275.791,310865,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.07766134939456215,0.5819031712490293,0.3062056225725473,0.03422985678386108,7.730522274411402,12.647117230143808,1,1,1501.031,7.450672607895758,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,7,11.425,14.425,48.448,231.846,2.116,308.26,22732,200.0,cold,0,1,,,synthetic,NORMAL,0.037062869006682674,0.046794913384805036,0.15716602867709079,0.7521118536300526,0.006864335301368975,5.734182347047285,10.031572892299346,0,0,62.873000000000005,3.1408752025931927,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,20,0.0,4605.151,0.0,0.0,0.0,4605.151,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM,0.0,1.0,0.0,0.0,0.0,8.435147863169366,0.0,1,1,4605.151,0.0,CONNECT_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,14,0.0,45.917,571.429,372.739,11.463,1001.548,190182,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.0458460303450259,0.570545795109171,0.3721628918434263,0.01144528270237672,6.910300038333752,12.155742045498412,0,1,617.346,12.179572436430291,TLS_PROBLEM,ground_truth
